name,address,latitude,longitude,month,average,variance,min,max
Swan Island Pump Station Rain Gage,4810 N Lagoon Ave Portland OR 97217,45.559402,-122.7040719,2013-11,0.29718,0.1818973002758621,0.0,1.1938000000000002
Swan Island Pump Station Rain Gage,4810 N Lagoon Ave Portland OR 97217,45.559402,-122.7040719,2013-12,0.12126451612903226,0.14033131836559143,0.0,2.0066
Swan Island Pump Station Rain Gage,4810 N Lagoon Ave Portland OR 97217,45.559402,-122.7040719,2014-01,0.2662903225806451,0.32248842890322593,0.0,2.6670000000000003
Swan Island Pump Station Rain Gage,4810 N Lagoon Ave Portland OR 97217,45.559402,-122.7040719,2014-02,0.5460999999999999,0.6443236814814814,0.0,3.302
Swan Island Pump Station Rain Gage,4810 N Lagoon Ave Portland OR 97217,45.559402,-122.7040719,2014-03,0.7111999999999999,1.181632045333333,0.0,4.9022
Swan Island Pump Station Rain Gage,4810 N Lagoon Ave Portland OR 97217,45.559402,-122.7040719,2014-04,0.3293533333333333,0.20598327360919538,0.0,1.4224
Swan Island Pump Station Rain Gage,4810 N Lagoon Ave Portland OR 97217,45.559402,-122.7040719,2014-05,0.18353548387096771,0.1589119263655914,0.0,1.8542
Swan Island Pump Station Rain Gage,4810 N Lagoon Ave Portland OR 97217,45.559402,-122.7040719,2014-06,0.15578666666666668,0.1176742177471265,0.0,1.4478000000000002
Swan Island Pump Station Rain Gage,4810 N Lagoon Ave Portland OR 97217,45.559402,-122.7040719,2014-07,0.07538064516129032,0.07916043827956983,0.0,1.27
Swan Island Pump Station Rain Gage,4810 N Lagoon Ave Portland OR 97217,45.559402,-122.7040719,2014-08,0.008193548387096775,0.0008338519569892468,0.0,0.127
Swan Island Pump Station Rain Gage,4810 N Lagoon Ave Portland OR 97217,45.559402,-122.7040719,2014-09,0.07874000000000002,0.04713449972413798,0.0,1.0414
Swan Island Pump Station Rain Gage,4810 N Lagoon Ave Portland OR 97217,45.559402,-122.7040719,2014-10,0.5350387096774194,0.9821457984516129,0.0,4.8006
Swan Island Pump Station Rain Gage,4810 N Lagoon Ave Portland OR 97217,45.559402,-122.7040719,2014-11,0.2726266666666667,0.2533446916781609,0.0,2.032
Swan Island Pump Station Rain Gage,4810 N Lagoon Ave Portland OR 97217,45.559402,-122.7040719,2014-12,0.49325161290322583,0.6287202132473119,0.0,3.302
Swan Island Pump Station Rain Gage,4810 N Lagoon Ave Portland OR 97217,45.559402,-122.7040719,2015-01,0.3023419354838709,0.7325299258494626,0.0,4.5974
Swan Island Pump Station Rain Gage,4810 N Lagoon Ave Portland OR 97217,45.559402,-122.7040719,2015-02,0.3628571428571429,0.43650364994708996,0.0,2.286
Swan Island Pump Station Rain Gage,4810 N Lagoon Ave Portland OR 97217,45.559402,-122.7040719,2015-03,0.4186903225806452,0.8694550769032258,0.0,3.7084
Swan Island Pump Station Rain Gage,4810 N Lagoon Ave Portland OR 97217,45.559402,-122.7040719,2015-04,0.14647333333333332,0.057160434436781614,0.0,0.8382000000000001
Swan Island Pump Station Rain Gage,4810 N Lagoon Ave Portland OR 97217,45.559402,-122.7040719,2015-05,0.040148387096774193,0.01667842658064516,0.0,0.635
Swan Island Pump Station Rain Gage,4810 N Lagoon Ave Portland OR 97217,45.559402,-122.7040719,2015-06,0.015240000000000002,0.0033637307586206907,0.0,0.3048
Swan Island Pump Station Rain Gage,4810 N Lagoon Ave Portland OR 97217,45.559402,-122.7040719,2015-07,0.047522580645161294,0.03392431647311826,0.0,0.8636
Swan Island Pump Station Rain Gage,4810 N Lagoon Ave Portland OR 97217,45.559402,-122.7040719,2015-08,0.05571612903225807,0.04651256739784941,0.0,0.8636
Swan Island Pump Station Rain Gage,4810 N Lagoon Ave Portland OR 97217,45.559402,-122.7040719,2015-09,0.08043333333333333,0.035999186436781606,0.0,0.6858000000000001
Swan Island Pump Station Rain Gage,4810 N Lagoon Ave Portland OR 97217,45.559402,-122.7040719,2015-10,0.30971612903225804,0.8407045273978497,0.0,4.851400000000001
Swan Island Pump Station Rain Gage,4810 N Lagoon Ave Portland OR 97217,45.559402,-122.7040719,2015-11,0.37592,0.2567024899310345,0.0,1.5493999999999999
Swan Island Pump Station Rain Gage,4810 N Lagoon Ave Portland OR 97217,45.559402,-122.7040719,2015-12,1.3552129032258065,2.614426959827957,0.0,6.5278
Swan Island Pump Station Rain Gage,4810 N Lagoon Ave Portland OR 97217,45.559402,-122.7040719,2016-01,0.653025806451613,0.5471040046451615,0.0,2.3876000000000004
Swan Island Pump Station Rain Gage,4810 N Lagoon Ave Portland OR 97217,45.559402,-122.7040719,2016-02,0.42128965517241385,0.21108332167487687,0.0,1.6256000000000002
Swan Island Pump Station Rain Gage,4810 N Lagoon Ave Portland OR 97217,45.559402,-122.7040719,2016-03,0.4514645161290322,0.2677719236989247,0.0,1.905
Swan Island Pump Station Rain Gage,4810 N Lagoon Ave Portland OR 97217,45.559402,-122.7040719,2016-04,0.14478,0.07751486165517239,0.0,1.143
Swan Island Pump Station Rain Gage,4810 N Lagoon Ave Portland OR 97217,45.559402,-122.7040719,2016-05,0.23433548387096778,0.42127699303225824,0.0,2.54
Swan Island Pump Station Rain Gage,4810 N Lagoon Ave Portland OR 97217,45.559402,-122.7040719,2016-06,0.07450666666666668,0.027583185471264378,0.0,0.6858000000000001
Swan Island Pump Station Rain Gage,4810 N Lagoon Ave Portland OR 97217,45.559402,-122.7040719,2016-07,0.042606451612903225,0.015844574623655915,0.0,0.5842
Swan Island Pump Station Rain Gage,4810 N Lagoon Ave Portland OR 97217,45.559402,-122.7040719,2016-08,0.013929032258064517,0.0046812254623655935,0.0,0.381
Swan Island Pump Station Rain Gage,4810 N Lagoon Ave Portland OR 97217,45.559402,-122.7040719,2016-09,0.08043333333333334,0.0565108250574713,0.0,1.0668
Swan Island Pump Station Rain Gage,4810 N Lagoon Ave Portland OR 97217,45.559402,-122.7040719,2016-10,0.7251290322580647,0.945152462795699,0.0,4.953
Swan Island Pump Station Rain Gage,4810 N Lagoon Ave Portland OR 97217,45.559402,-122.7040719,2016-11,0.7095066666666667,1.7056220985747126,0.0,6.096
Swan Island Pump Station Rain Gage,4810 N Lagoon Ave Portland OR 97217,45.559402,-122.7040719,2016-12,0.5096387096774193,0.5975014064516131,0.0,2.8702000000000005
Swan Island Pump Station Rain Gage,4810 N Lagoon Ave Portland OR 97217,45.559402,-122.7040719,2017-01,0.4252451612903226,0.8203840685591399,0.0,3.5560000000000005
Swan Island Pump Station Rain Gage,4810 N Lagoon Ave Portland OR 97217,45.559402,-122.7040719,2017-02,1.0640785714285714,2.5772631506349204,0.0,6.1468
Swan Island Pump Station Rain Gage,4810 N Lagoon Ave Portland OR 97217,45.559402,-122.7040719,2017-03,0.6866193548387097,0.48341769427956993,0.0,2.4638
Swan Island Pump Station Rain Gage,4810 N Lagoon Ave Portland OR 97217,45.559402,-122.7040719,2017-04,0.3623733333333334,0.2812867937471265,0.0,2.3876000000000004
Swan Island Pump Station Rain Gage,4810 N Lagoon Ave Portland OR 97217,45.559402,-122.7040719,2017-05,0.1671483870967742,0.1124631812473118,0.0,1.4986
Swan Island Pump Station Rain Gage,4810 N Lagoon Ave Portland OR 97217,45.559402,-122.7040719,2017-06,0.09482666666666667,0.06566987236781607,0.0,1.1938000000000002
Swan Island Pump Station Rain Gage,4810 N Lagoon Ave Portland OR 97217,45.559402,-122.7040719,2017-07,0.0,0.0,0.0,0.0
Swan Island Pump Station Rain Gage,4810 N Lagoon Ave Portland OR 97217,45.559402,-122.7040719,2017-08,0.005255172413793104,0.000570473990147784,0.0,0.127
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,1998-08,0.0,0.0,0.0,0.0
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,1998-09,0.08805333333333334,0.14138940947126455,0.0,2.0574000000000003
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,1998-10,0.28923225806451613,0.26893182425806456,0.0,1.8542
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,1998-11,1.0261600000000002,1.9285656645517248,0.0,6.375400000000001
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,1998-12,0.7538064516129034,1.6059489212903235,0.0,6.375400000000001
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,1999-01,0.7554451612903226,0.9655020578924735,0.0,4.0132
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,1999-02,1.0169071428571428,0.9093163243915344,0.0,3.3782
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,1999-03,0.35805806451612904,0.20315464051612897,0.0,1.5748
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,1999-04,0.09652000000000002,0.04304329544827586,0.0,1.0922
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,1999-05,0.15485806451612905,0.06143449384946236,0.0,1.0922
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,1999-06,0.15663333333333332,0.15364077540229887,0.0,1.9558
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,1999-07,0.1122516129032258,0.19026947724731186,0.0,2.3622
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,1999-08,0.025400000000000002,0.004817194666666667,0.0,0.2794
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,1999-09,0.0127,0.0020355910344827598,0.0,0.2286
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,1999-10,0.2064774193548387,0.2627410631397851,0.0,2.0574000000000003
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,1999-11,0.64008,0.8278693120000004,0.0,3.3274000000000004
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,1999-12,0.40721935483870975,0.2795471342795699,0.0,1.6764000000000001
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2000-01,0.6068785714285714,0.3484026143386244,0.0,2.0828
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2000-02,0.36523448275862075,0.2743503173399016,0.0,2.2606
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2000-03,0.26055483870967744,0.21552506322580647,0.0,2.1336
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2000-04,0.1718733333333333,0.16496889512643678,0.0,2.159
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2000-05,0.15076129032258062,0.04842723578494623,0.0,0.9906
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2000-06,0.09313333333333333,0.04815711540229886,0.0,0.9652000000000001
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2000-07,0.013929032258064515,0.001885532129032258,0.0,0.1524
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2000-08,0.00901290322580645,0.0020880984946236554,0.0,0.254
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2000-09,0.06434666666666666,0.10841950878160919,0.0,1.8034
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2000-10,0.26547096774193546,0.27943336412903214,0.0,1.7526000000000002
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2000-11,0.17356666666666673,0.14558739885057478,0.0,1.6256000000000002
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2000-12,0.2326967741935484,0.17570273565591402,0.0,1.8288
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2001-01,0.14748387096774196,0.05498566873118282,0.0,1.0414
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2001-02,0.10522857142857142,0.033486876190476196,0.0,0.6604
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2001-03,0.22122580645161294,0.11575002864516125,0.0,1.4731999999999998
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2001-04,0.14478,0.0366695595862069,0.0,0.6096
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2001-05,0.07783870967741935,0.07535191311827953,0.0,1.4731999999999998
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2001-06,0.14224000000000003,0.11059377213793092,0.0,1.6256000000000002
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2001-07,0.04096774193548387,0.0138355602580645,0.0,0.4572
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2001-08,0.10405806451612903,0.22595029384946214,0.0,2.6416
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2001-09,0.07874,0.08597758110344834,0.0,1.3208
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2001-10,0.28103870967741934,0.2693730304516129,0.0,2.032
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2001-11,0.6866466666666668,1.0586178308505745,0.0,4.064
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2001-12,0.5989483870967741,0.6195159305806451,0.0,2.8702000000000005
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2002-01,0.6186129032258065,0.7180006451612903,0.0,2.8956000000000004
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2002-02,0.2521857142857143,0.25447636423280423,0.0,2.3622
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2002-03,0.3252838709677419,0.5845329967311828,0.0,3.9370000000000003
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2002-04,0.14816666666666667,0.0906375643678161,0.0,1.0922
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2002-05,0.12372258064516131,0.06618231647311823,0.0,0.9144
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2002-06,0.12530666666666665,0.21089761305747118,0.0,2.4892
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2002-07,0.01884516129032258,0.003482476559139784,0.0,0.2286
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2002-08,0.0008193548387096774,2.0811612903225823e-05,0.0,0.025400000000000002
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2002-09,0.08974666666666666,0.0825686149885056,0.0,1.4731999999999998
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2002-10,0.031135483870967748,0.025449827698924735,0.0,0.8890000000000001
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2002-11,0.19388666666666668,0.11583884878160915,0.0,1.2954
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2002-12,0.729225806451613,0.8157486286451612,0.0,3.2512000000000003
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2003-01,0.6735096774193547,1.4887226555698907,0.0,6.1975999999999996
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2003-02,0.22134285714285715,0.4023818543915347,0.0,3.2258
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2003-03,0.3982064516129033,0.27451072395698933,0.0,2.0828
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2003-04,0.37676666666666664,0.20538705678160912,0.0,1.8034
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2003-05,0.07128387096774194,0.027845938064516126,0.0,0.6858000000000001
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2003-06,0.006773333333333334,0.0010648847816091954,0.0,0.1778
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2003-07,0.0040967741935483875,0.0005202903225806453,0.0,0.127
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2003-08,0.0,0.0,0.0,0.0
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2003-09,0.12504615384615383,0.18100211938461544,0.0,2.0828
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2003-10,0.2556387096774194,0.21582475045161287,0.0,2.0066
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2003-11,0.38354000000000005,0.4700924969655168,0.0,3.175
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2003-12,0.6169741935483871,0.740307919311828,0.0,4.114800000000001
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2004-01,0.4834193548387096,0.5336541529462367,0.0,3.3274000000000004
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2004-02,0.34508965517241386,0.24900951310344835,0.0,1.6256000000000002
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2004-03,0.14830322580645164,0.09879966365591407,0.0,1.143
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2004-04,0.13885333333333333,0.08270209636781603,0.0,1.0922
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2004-05,0.09422580645161291,0.05777164997849464,0.0,1.2192
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2004-06,0.07873999999999999,0.05412002524137931,0.0,1.2446
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2004-07,0.004916129032258065,0.0007492180645161285,0.0,0.1524
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2004-08,0.24325384615384613,0.17611180658461534,0.0,1.1938000000000002
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2004-09,0.13800666666666667,0.065436279954023,0.0,0.9906
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2004-10,0.1302774193548387,0.05964469513978494,0.0,0.9906
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2004-11,0.18372666666666668,0.1356474854712644,0.0,1.7780000000000002
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2004-12,0.26055483870967744,0.1295037298924731,0.0,1.3208
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2005-01,0.16632903225806456,0.11018639079569897,0.0,1.3716000000000002
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2005-02,0.08345714285714287,0.03980193439153438,0.0,0.9652000000000001
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2005-03,0.34120666666666666,0.6641447599540226,0.0,3.175
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2005-04,0.23791333333333337,0.09399239636781613,0.0,0.8890000000000001
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2005-05,0.3687096774193548,0.2634777942365592,0.0,2.2606
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2005-06,0.14647333333333337,0.05742739719540232,0.0,0.8890000000000001
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2005-07,0.026219354838709675,0.010859499612903225,0.0,0.5588
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2005-08,0.023761290322580647,0.01629826778494625,0.0,0.7112
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2005-09,0.14139333333333334,0.5283941971954017,0.0,3.9878
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2005-10,0.3318387096774194,0.48705001445161317,0.0,2.8194000000000004
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2005-11,0.47074666666666676,0.4814554701609196,0.0,2.7686
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2005-12,0.6481096774193549,0.7594768022365593,0.0,2.6162
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2006-01,1.0397612903225808,0.9954360944516131,0.0,3.6322
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2006-02,0.19866428571428574,0.1316629897883598,0.0,1.2954
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2006-03,0.2703870967741936,0.10419542116129032,0.0,1.2954
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2006-04,0.20150666666666667,0.09819483512643676,0.0,1.016
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2006-05,0.2433483870967742,0.18287164258064526,0.0,1.3462
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2006-06,0.0889,0.048576098620689664,0.0,0.8890000000000001
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2006-07,0.02785806451612903,0.017821677849462376,0.0,0.7365999999999999
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2006-08,0.003386666666666667,0.00034408533333333413,0.0,0.10160000000000001
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2006-09,0.08466666666666665,0.04900249747126437,0.0,0.8636
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2006-10,0.10815483870967742,0.07999845255913977,0.0,1.2192
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2006-11,1.1743266666666665,2.2815386330574716,0.0,6.8834
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2006-12,0.6500518518518519,0.9569836572079772,0.0,3.9370000000000003
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2007-01,0.2916903225806452,0.2956067622365592,0.0,2.6162
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2007-02,0.4544785714285715,0.22797274767195772,0.0,1.7272
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2007-03,0.24990322580645166,0.24804667698924737,0.0,2.0066
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2007-04,0.20574,0.1562777742068965,0.0,1.651
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2007-05,0.1237225806451613,0.07740810047311829,0.0,0.9652000000000001
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2007-06,0.09567333333333333,0.057026953057471255,0.0,1.0922
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2007-07,0.05243870967741936,0.01874987578494623,0.0,0.635
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2007-08,0.04588387096774194,0.021523370064516153,0.0,0.6096
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2007-09,0.1312333333333333,0.16253953402298835,0.0,1.9558
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2007-10,0.20401935483870973,0.10049372894623657,0.0,1.143
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2007-11,0.33443333333333325,0.2811599864367816,0.0,1.8288
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2007-12,0.678425806451613,1.0783287486451614,0.0,4.318
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2008-01,0.46621290322580644,0.2525822211612903,0.0,1.6256000000000002
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2008-02,0.18042758620689656,0.13752713635467978,0.0,1.4731999999999998
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2008-03,0.3269225806451612,0.16742942580645165,0.0,1.4986
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2008-04,0.18372666666666665,0.05675999029885056,0.0,0.9144
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2008-05,0.08767096774193547,0.029842465462365575,0.0,0.6858000000000001
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2008-06,0.09990666666666667,0.10896233305747127,0.0,1.7526000000000002
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2008-07,0.007374193548387097,0.00030939931182795703,0.0,0.0762
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2008-08,0.11061290322580647,0.0712492504946237,0.0,1.2954
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2008-09,0.04741333333333333,0.051912391540229905,0.0,1.2446
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2008-10,0.14830322580645164,0.06538037565591398,0.0,0.9652000000000001
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2008-11,0.3852333333333334,0.3377560912643678,0.0,1.8034
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2008-12,0.30152258064516124,0.1670423298064517,0.0,1.4478000000000002
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2009-01,0.39984516129032266,1.2226628338924734,0.0,5.969
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2009-02,0.12337142857142856,0.05432315470899471,0.0,0.9398
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2009-03,0.23023870967741947,0.09651316111827955,0.0,1.143
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2009-04,0.16679333333333332,0.0932893944367816,0.0,0.8890000000000001
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2009-05,0.24252903225806455,0.25569147612903237,0.0,2.0828
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2009-06,0.07535333333333334,0.058486349471264354,0.0,1.2954
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2009-07,0.010651612903225806,0.0022268425806451636,0.0,0.254
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2009-08,0.06800645161290322,0.06724232129032258,0.0,1.27
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2009-09,0.10922000000000003,0.10145252234482757,0.0,1.2954
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2009-10,0.22606000000000004,0.1913388831724138,0.0,1.651
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2009-11,0.48697931034482766,0.37041718384236466,0.0,2.4130000000000003
Skyline School Rain Gage,11536 NW. Skyline Blvd.,45.6075366,-122.8564573,2009-12,0.33429677419354836,0.47213225032258044,0.0,2.8194000000000004
